"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.043340540E-1,-1.926500052E-1,1.425752997E0,2.383358955E0,2.783933466E0
5.082746930E-1,-1.926500052E-1,1.425752997E0,2.383358955E0,2.783933466E0
5.122150010E-1,-5.325109959E-1,1.419720054E0,3.449240923E0,3.767815804E0
5.161550780E-1,-5.325109959E-1,1.419720054E0,3.449240923E0,3.767815804E0
5.200953850E-1,-5.325109959E-1,1.419720054E0,3.449240923E0,3.767815804E0
5.240356930E-1,-5.325109959E-1,1.419720054E0,3.449240923E0,3.767815804E0
5.279759240E-1,-5.325109959E-1,1.419720054E0,3.449240923E0,3.767815804E0
5.319165350E-1,-6.122220159E-1,1.157868028E0,4.266297817E0,4.462820995E0
5.358572270E-1,-6.122220159E-1,1.157868028E0,4.266297817E0,4.462820995E0
5.397977660E-1,-6.122220159E-1,1.157868028E0,4.266297817E0,4.462820995E0
5.437381310E-1,-6.122220159E-1,1.157868028E0,4.266297817E0,4.462820995E0
5.476786690E-1,-6.122220159E-1,1.157868028E0,4.266297817E0,4.462820995E0
5.516189770E-1,-4.413000047E-1,8.767030239E-1,4.582449913E0,4.686384650E0
5.555593800E-1,-4.413000047E-1,8.767030239E-1,4.582449913E0,4.686384650E0
5.594999190E-1,-4.413000047E-1,8.767030239E-1,4.582449913E0,4.686384650E0
5.634402270E-1,-4.413000047E-1,8.767030239E-1,4.582449913E0,4.686384650E0
5.673805150E-1,-4.413000047E-1,8.767030239E-1,4.582449913E0,4.686384650E0
5.713211310E-1,6.380800158E-2,5.118770003E-1,4.432377815E0,4.462293426E0
5.752612080E-1,6.380800158E-2,5.118770003E-1,4.432377815E0,4.462293426E0
5.792018420E-1,6.380800158E-2,5.118770003E-1,4.432377815E0,4.462293426E0
5.831421500E-1,6.380800158E-2,5.118770003E-1,4.432377815E0,4.462293426E0
5.870827650E-1,6.380800158E-2,5.118770003E-1,4.432377815E0,4.462293426E0
5.910236500E-1,6.380800158E-2,5.118770003E-1,4.432377815E0,4.462293426E0
5.949640350E-1,4.835399985E-2,4.137769938E-1,3.545919895E0,3.570307748E0
5.989042660E-1,4.835399985E-2,4.137769938E-1,3.545919895E0,3.570307748E0
6.028446690E-1,4.835399985E-2,4.137769938E-1,3.545919895E0,3.570307748E0
6.067849770E-1,4.835399985E-2,4.137769938E-1,3.545919895E0,3.570307748E0
6.107255150E-1,4.835399985E-2,4.137769938E-1,3.545919895E0,3.570307748E0
6.146662370E-1,-2.014929950E-1,4.288730025E-1,2.774694920E0,2.814864717E0
6.186073910E-1,-2.014929950E-1,4.288730025E-1,2.774694920E0,2.814864717E0
6.225483910E-1,-2.014929950E-1,4.288730025E-1,2.774694920E0,2.814864717E0
6.264888940E-1,-2.014929950E-1,4.288730025E-1,2.774694920E0,2.814864717E0
6.304295860E-1,-2.014929950E-1,4.288730025E-1,2.774694920E0,2.814864717E0
6.343702020E-1,-2.260989994E-1,1.848569959E-1,2.747389078E0,2.762868005E0
6.383111300E-1,-2.260989994E-1,1.848569959E-1,2.747389078E0,2.762868005E0
6.422517450E-1,-2.260989994E-1,1.848569959E-1,2.747389078E0,2.762868005E0
6.461923610E-1,-2.260989994E-1,1.848569959E-1,2.747389078E0,2.762868005E0
6.501334810E-1,-2.260989994E-1,1.848569959E-1,2.747389078E0,2.762868005E0
6.540741730E-1,-1.352670044E-1,-3.488430083E-1,3.119604111E0,3.141960919E0
