"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.630418870E0,6.028699875E-2,-6.639599800E-2,-1.464689970E-1,1.717443386E-1
4.634362332E0,6.028699875E-2,-6.639599800E-2,-1.464689970E-1,1.717443386E-1
4.638306024E0,5.951400101E-2,-9.226799756E-2,-1.878830045E-1,2.176127825E-1
4.642249658E0,5.951400101E-2,-9.226799756E-2,-1.878830045E-1,2.176127825E-1
4.646192812E0,5.951400101E-2,-9.226799756E-2,-1.878830045E-1,2.176127825E-1
4.650135889E0,5.951400101E-2,-9.226799756E-2,-1.878830045E-1,2.176127825E-1
4.654079578E0,5.951400101E-2,-9.226799756E-2,-1.878830045E-1,2.176127825E-1
4.658022655E0,-6.371100247E-2,-6.344199926E-2,-1.143699978E-2,9.063544599E-2
4.661965655E0,-6.371100247E-2,-6.344199926E-2,-1.143699978E-2,9.063544599E-2
4.665908808E0,-6.371100247E-2,-6.344199926E-2,-1.143699978E-2,9.063544599E-2
4.669852116E0,-6.371100247E-2,-6.344199926E-2,-1.143699978E-2,9.063544599E-2
4.673796116E0,-6.371100247E-2,-6.344199926E-2,-1.143699978E-2,9.063544599E-2
4.677739501E0,-3.684300184E-2,-7.549499720E-2,4.245299846E-2,9.412310272E-2
4.681682655E0,-3.684300184E-2,-7.549499720E-2,4.245299846E-2,9.412310272E-2
4.685626578E0,-3.684300184E-2,-7.549499720E-2,4.245299846E-2,9.412310272E-2
4.689570039E0,-3.684300184E-2,-7.549499720E-2,4.245299846E-2,9.412310272E-2
4.693513424E0,-3.684300184E-2,-7.549499720E-2,4.245299846E-2,9.412310272E-2
4.697457116E0,3.098499961E-2,-3.308900073E-2,-1.215630025E-1,1.297401855E-1
4.701400193E0,3.098499961E-2,-3.308900073E-2,-1.215630025E-1,1.297401855E-1
4.705343270E0,3.098499961E-2,-3.308900073E-2,-1.215630025E-1,1.297401855E-1
4.709286885E0,3.098499961E-2,-3.308900073E-2,-1.215630025E-1,1.297401855E-1
4.713230592E0,3.098499961E-2,-3.308900073E-2,-1.215630025E-1,1.297401855E-1
4.717174361E0,3.098499961E-2,-3.308900073E-2,-1.215630025E-1,1.297401855E-1
4.721117976E0,-3.729100153E-2,9.015999734E-3,-2.990860045E-1,3.015366398E-1
4.725061457E0,-3.729100153E-2,9.015999734E-3,-2.990860045E-1,3.015366398E-1
4.729004534E0,-3.729100153E-2,9.015999734E-3,-2.990860045E-1,3.015366398E-1
4.732947842E0,-3.729100153E-2,9.015999734E-3,-2.990860045E-1,3.015366398E-1
4.736891606E0,-3.729100153E-2,9.015999734E-3,-2.990860045E-1,3.015366398E-1
4.740834683E0,9.880500287E-2,-1.260569990E-1,-2.586359978E-1,3.042127133E-1
4.744777760E0,9.880500287E-2,-1.260569990E-1,-2.586359978E-1,3.042127133E-1
4.748721159E0,9.880500287E-2,-1.260569990E-1,-2.586359978E-1,3.042127133E-1
4.752664544E0,9.880500287E-2,-1.260569990E-1,-2.586359978E-1,3.042127133E-1
4.756607621E0,9.880500287E-2,-1.260569990E-1,-2.586359978E-1,3.042127133E-1
4.760551313E0,-6.450700015E-2,-2.976400033E-2,-2.453439981E-1,2.554226423E-1
4.764495221E0,-6.450700015E-2,-2.976400033E-2,-2.453439981E-1,2.554226423E-1
4.768438606E0,-6.450700015E-2,-2.976400033E-2,-2.453439981E-1,2.554226423E-1
4.772382067E0,-6.450700015E-2,-2.976400033E-2,-2.453439981E-1,2.554226423E-1
4.776325390E0,-6.450700015E-2,-2.976400033E-2,-2.453439981E-1,2.554226423E-1
4.780269159E0,-2.131879926E-1,1.190000027E-2,-1.093270034E-1,2.398814788E-1
4.784212852E0,-2.131879926E-1,1.190000027E-2,-1.093270034E-1,2.398814788E-1
4.788156770E0,-2.131879926E-1,1.190000027E-2,-1.093270034E-1,2.398814788E-1
4.792100770E0,-2.131879926E-1,1.190000027E-2,-1.093270034E-1,2.398814788E-1
4.796044539E0,-2.131879926E-1,1.190000027E-2,-1.093270034E-1,2.398814788E-1
4.799988544E0,7.416199893E-2,-2.188320011E-1,-2.778000012E-2,2.327212392E-1
4.803932544E0,7.416199893E-2,-2.188320011E-1,-2.778000012E-2,2.327212392E-1
4.807876544E0,7.416199893E-2,-2.188320011E-1,-2.778000012E-2,2.327212392E-1
4.811820544E0,7.416199893E-2,-2.188320011E-1,-2.778000012E-2,2.327212392E-1
4.815764159E0,7.416199893E-2,-2.188320011E-1,-2.778000012E-2,2.327212392E-1
4.819708236E0,2.923159897E-1,-2.723059952E-1,-9.622099996E-2,4.109229535E-1
4.823651568E0,2.923159897E-1,-2.723059952E-1,-9.622099996E-2,4.109229535E-1
4.827595030E0,2.923159897E-1,-2.723059952E-1,-9.622099996E-2,4.109229535E-1
4.831538953E0,2.923159897E-1,-2.723059952E-1,-9.622099996E-2,4.109229535E-1
4.835482703E0,2.923159897E-1,-2.723059952E-1,-9.622099996E-2,4.109229535E-1
4.839426395E0,1.286049932E-1,-5.308699980E-2,-6.946499646E-2,1.555083907E-1
4.843370318E0,1.286049932E-1,-5.308699980E-2,-6.946499646E-2,1.555083907E-1
4.847314322E0,1.286049932E-1,-5.308699980E-2,-6.946499646E-2,1.555083907E-1
4.851258015E0,1.286049932E-1,-5.308699980E-2,-6.946499646E-2,1.555083907E-1
4.855201784E0,1.286049932E-1,-5.308699980E-2,-6.946499646E-2,1.555083907E-1
4.859145476E0,-1.303730011E-1,8.437000215E-2,-2.469940037E-1,2.917558132E-1
4.863090015E0,-1.303730011E-1,8.437000215E-2,-2.469940037E-1,2.917558132E-1
4.867034015E0,-1.303730011E-1,8.437000215E-2,-2.469940037E-1,2.917558132E-1
4.870977996E0,-1.303730011E-1,8.437000215E-2,-2.469940037E-1,2.917558132E-1
4.874922380E0,-1.303730011E-1,8.437000215E-2,-2.469940037E-1,2.917558132E-1
4.878866380E0,-2.117819935E-1,8.527799696E-2,-1.928090006E-1,2.988298182E-1
4.882810597E0,-2.117819935E-1,8.527799696E-2,-1.928090006E-1,2.988298182E-1
4.886754289E0,-2.117819935E-1,8.527799696E-2,-1.928090006E-1,2.988298182E-1
4.890697674E0,-2.117819935E-1,8.527799696E-2,-1.928090006E-1,2.988298182E-1
4.894641380E0,-2.117819935E-1,8.527799696E-2,-1.928090006E-1,2.988298182E-1
4.898584842E0,-1.019620001E-1,-5.023200065E-2,-1.591699943E-2,1.147730553E-1
4.902527919E0,-1.019620001E-1,-5.023200065E-2,-1.591699943E-2,1.147730553E-1
4.906471290E0,-1.019620001E-1,-5.023200065E-2,-1.591699943E-2,1.147730553E-1
4.910415290E0,-1.019620001E-1,-5.023200065E-2,-1.591699943E-2,1.147730553E-1
4.914359290E0,-1.019620001E-1,-5.023200065E-2,-1.591699943E-2,1.147730553E-1
4.918302885E0,8.159999736E-3,-1.449809968E-1,-7.050999999E-2,1.614240848E-1
4.922246346E0,8.159999736E-3,-1.449809968E-1,-7.050999999E-2,1.614240848E-1
4.926190654E0,8.159999736E-3,-1.449809968E-1,-7.050999999E-2,1.614240848E-1
4.930134577E0,8.159999736E-3,-1.449809968E-1,-7.050999999E-2,1.614240848E-1
4.934078577E0,8.159999736E-3,-1.449809968E-1,-7.050999999E-2,1.614240848E-1
4.938022039E0,9.526999667E-3,-1.170210019E-1,-1.251309961E-1,1.715880089E-1
4.941965333E0,9.526999667E-3,-1.170210019E-1,-1.251309961E-1,1.715880089E-1
4.945909409E0,9.526999667E-3,-1.170210019E-1,-1.251309961E-1,1.715880089E-1
4.949881132E0,9.526999667E-3,-1.170210019E-1,-1.251309961E-1,1.715880089E-1
4.953852809E0,9.526999667E-3,-1.170210019E-1,-1.251309961E-1,1.715880089E-1
4.957740731E0,2.446799912E-2,-6.150500104E-2,-1.253869981E-1,1.417866264E-1
4.961684423E0,2.446799912E-2,-6.150500104E-2,-1.253869981E-1,1.417866264E-1
4.965628414E0,2.446799912E-2,-6.150500104E-2,-1.253869981E-1,1.417866264E-1
4.969572107E0,2.446799912E-2,-6.150500104E-2,-1.253869981E-1,1.417866264E-1
4.973515876E0,2.446799912E-2,-6.150500104E-2,-1.253869981E-1,1.417866264E-1
4.977459491E0,2.598600090E-2,-1.964399964E-2,-1.528539956E-1,1.562866051E-1
4.981403491E0,2.598600090E-2,-1.964399964E-2,-1.528539956E-1,1.562866051E-1
4.985346876E0,2.598600090E-2,-1.964399964E-2,-1.528539956E-1,1.562866051E-1
4.989290645E0,2.598600090E-2,-1.964399964E-2,-1.528539956E-1,1.562866051E-1
4.993234338E0,2.598600090E-2,-1.964399964E-2,-1.528539956E-1,1.562866051E-1
4.997177953E0,2.598600090E-2,-1.964399964E-2,-1.528539956E-1,1.562866051E-1
5.001121707E0,2.732500061E-2,-5.115000065E-3,-1.666840017E-1,1.689863169E-1
5.005065630E0,2.732500061E-2,-5.115000065E-3,-1.666840017E-1,1.689863169E-1
5.009009015E0,2.732500061E-2,-5.115000065E-3,-1.666840017E-1,1.689863169E-1
5.012952472E0,2.732500061E-2,-5.115000065E-3,-1.666840017E-1,1.689863169E-1
5.016895856E0,2.732500061E-2,-5.115000065E-3,-1.666840017E-1,1.689863169E-1
5.020839241E0,8.224999905E-2,-4.506500065E-2,-1.942130029E-1,2.156724533E-1
5.024782294E0,8.224999905E-2,-4.506500065E-2,-1.942130029E-1,2.156724533E-1
5.028725294E0,8.224999905E-2,-4.506500065E-2,-1.942130029E-1,2.156724533E-1
5.032668678E0,8.224999905E-2,-4.506500065E-2,-1.942130029E-1,2.156724533E-1
5.036611842E0,8.224999905E-2,-4.506500065E-2,-1.942130029E-1,2.156724533E-1
5.040555765E0,1.096540019E-1,-9.879100323E-2,-2.080900073E-1,2.551178426E-1
5.044499458E0,1.096540019E-1,-9.879100323E-2,-2.080900073E-1,2.551178426E-1
5.048443179E0,1.096540019E-1,-9.879100323E-2,-2.080900073E-1,2.551178426E-1
5.052386025E0,1.096540019E-1,-9.879100323E-2,-2.080900073E-1,2.551178426E-1
5.056329410E0,1.096540019E-1,-9.879100323E-2,-2.080900073E-1,2.551178426E-1
5.060272741E0,-1.270399988E-2,-9.826599807E-2,-2.354979962E-1,2.554934524E-1
5.064216203E0,-1.270399988E-2,-9.826599807E-2,-2.354979962E-1,2.554934524E-1
5.068159511E0,-1.270399988E-2,-9.826599807E-2,-2.354979962E-1,2.554934524E-1
5.072102895E0,-1.270399988E-2,-9.826599807E-2,-2.354979962E-1,2.554934524E-1
5.076046049E0,-1.270399988E-2,-9.826599807E-2,-2.354979962E-1,2.554934524E-1
5.079989665E0,2.849799953E-2,-9.785600007E-2,-7.217100263E-2,1.248862937E-1
5.083932794E0,2.849799953E-2,-9.785600007E-2,-7.217100263E-2,1.248862937E-1
5.087876717E0,2.849799953E-2,-9.785600007E-2,-7.217100263E-2,1.248862937E-1
5.091820179E0,2.849799953E-2,-9.785600007E-2,-7.217100263E-2,1.248862937E-1
5.095763261E0,2.849799953E-2,-9.785600007E-2,-7.217100263E-2,1.248862937E-1
5.099706876E0,1.105189994E-1,-1.518909931E-1,-5.868599936E-2,1.967977885E-1
5.103649723E0,1.105189994E-1,-1.518909931E-1,-5.868599936E-2,1.967977885E-1
5.107593102E0,1.105189994E-1,-1.518909931E-1,-5.868599936E-2,1.967977885E-1
5.111536102E0,1.105189994E-1,-1.518909931E-1,-5.868599936E-2,1.967977885E-1
5.115479256E0,1.105189994E-1,-1.518909931E-1,-5.868599936E-2,1.967977885E-1
5.119422564E0,-2.558900043E-2,-1.104149967E-1,-3.165699914E-2,1.176793697E-1
5.123366333E0,-2.558900043E-2,-1.104149967E-1,-3.165699914E-2,1.176793697E-1
5.127310564E0,-2.558900043E-2,-1.104149967E-1,-3.165699914E-2,1.176793697E-1
5.131253944E0,-2.558900043E-2,-1.104149967E-1,-3.165699914E-2,1.176793697E-1
5.135197406E0,-2.558900043E-2,-1.104149967E-1,-3.165699914E-2,1.176793697E-1
5.139141329E0,-5.311600119E-2,-6.868699938E-2,-5.923200026E-2,1.051077700E-1
5.143085117E0,-5.311600119E-2,-6.868699938E-2,-5.923200026E-2,1.051077700E-1
5.147028810E0,-5.311600119E-2,-6.868699938E-2,-5.923200026E-2,1.051077700E-1
5.150972189E0,-5.311600119E-2,-6.868699938E-2,-5.923200026E-2,1.051077700E-1
5.154915497E0,-5.311600119E-2,-6.868699938E-2,-5.923200026E-2,1.051077700E-1
5.158858651E0,-1.283499971E-2,-4.040800035E-2,-1.686179936E-1,1.738665335E-1
5.162801651E0,-1.283499971E-2,-4.040800035E-2,-1.686179936E-1,1.738665335E-1
5.166744742E0,-1.283499971E-2,-4.040800035E-2,-1.686179936E-1,1.738665335E-1
5.170688434E0,-1.283499971E-2,-4.040800035E-2,-1.686179936E-1,1.738665335E-1
5.174631896E0,-1.283499971E-2,-4.040800035E-2,-1.686179936E-1,1.738665335E-1
5.178575584E0,-5.430699885E-2,-1.213300042E-2,-1.690399945E-1,1.779634220E-1
5.182519276E0,-5.430699885E-2,-1.213300042E-2,-1.690399945E-1,1.779634220E-1
5.186463199E0,-5.430699885E-2,-1.213300042E-2,-1.690399945E-1,1.779634220E-1
5.190406685E0,-5.430699885E-2,-1.213300042E-2,-1.690399945E-1,1.779634220E-1
5.194350685E0,-5.430699885E-2,-1.213300042E-2,-1.690399945E-1,1.779634220E-1
5.198294608E0,1.322100032E-2,-6.556600332E-2,-1.694650054E-1,1.821869471E-1
5.202238381E0,1.322100032E-2,-6.556600332E-2,-1.694650054E-1,1.821869471E-1
5.206182381E0,1.322100032E-2,-6.556600332E-2,-1.694650054E-1,1.821869471E-1
5.210126073E0,1.322100032E-2,-6.556600332E-2,-1.694650054E-1,1.821869471E-1
5.214069170E0,1.322100032E-2,-6.556600332E-2,-1.694650054E-1,1.821869471E-1
5.218012170E0,2.630399913E-2,-9.143199772E-2,-1.155230030E-1,1.496571910E-1
5.221955632E0,2.630399913E-2,-9.143199772E-2,-1.155230030E-1,1.496571910E-1
5.225899247E0,2.630399913E-2,-9.143199772E-2,-1.155230030E-1,1.496571910E-1
5.229842940E0,2.630399913E-2,-9.143199772E-2,-1.155230030E-1,1.496571910E-1
5.233786324E0,2.630399913E-2,-9.143199772E-2,-1.155230030E-1,1.496571910E-1
5.237729746E0,-1.101690009E-1,-8.143000305E-3,-1.024880037E-1,1.506894426E-1
5.241673438E0,-1.101690009E-1,-8.143000305E-3,-1.024880037E-1,1.506894426E-1
5.245616823E0,-1.101690009E-1,-8.143000305E-3,-1.024880037E-1,1.506894426E-1
5.249559895E0,-1.101690009E-1,-8.143000305E-3,-1.024880037E-1,1.506894426E-1
5.253503510E0,-1.101690009E-1,-8.143000305E-3,-1.024880037E-1,1.506894426E-1
5.257446664E0,-1.101690009E-1,-8.143000305E-3,-1.024880037E-1,1.506894426E-1
5.261389963E0,-2.852299996E-2,-6.098200008E-2,-1.575649977E-1,1.713449572E-1
5.265333347E0,-2.852299996E-2,-6.098200008E-2,-1.575649977E-1,1.713449572E-1
5.269276732E0,-2.852299996E-2,-6.098200008E-2,-1.575649977E-1,1.713449572E-1
5.273219905E0,-2.852299996E-2,-6.098200008E-2,-1.575649977E-1,1.713449572E-1
5.277163212E0,-2.852299996E-2,-6.098200008E-2,-1.575649977E-1,1.713449572E-1
5.281106674E0,8.041899651E-2,-4.591500014E-2,-1.308439970E-1,1.602983275E-1
5.285050059E0,8.041899651E-2,-4.591500014E-2,-1.308439970E-1,1.602983275E-1
5.288993366E0,8.041899651E-2,-4.591500014E-2,-1.308439970E-1,1.602983275E-1
5.292936443E0,8.041899651E-2,-4.591500014E-2,-1.308439970E-1,1.602983275E-1
5.296879606E0,8.041899651E-2,-4.591500014E-2,-1.308439970E-1,1.602983275E-1
5.300822683E0,2.029789984E-1,-9.906399995E-2,-3.492510021E-1,4.159211612E-1
5.304765452E0,2.029789984E-1,-9.906399995E-2,-3.492510021E-1,4.159211612E-1
5.308708751E0,2.029789984E-1,-9.906399995E-2,-3.492510021E-1,4.159211612E-1
5.312651828E0,2.029789984E-1,-9.906399995E-2,-3.492510021E-1,4.159211612E-1
5.316594905E0,2.029789984E-1,-9.906399995E-2,-3.492510021E-1,4.159211612E-1
5.320538284E0,8.033800125E-2,-9.783799946E-2,-2.407349944E-1,2.719922905E-1
5.324481669E0,8.033800125E-2,-9.783799946E-2,-2.407349944E-1,2.719922905E-1
5.328424823E0,8.033800125E-2,-9.783799946E-2,-2.407349944E-1,2.719922905E-1
5.332368193E0,8.033800125E-2,-9.783799946E-2,-2.407349944E-1,2.719922905E-1
5.336312116E0,8.033800125E-2,-9.783799946E-2,-2.407349944E-1,2.719922905E-1
5.340255500E0,3.943999857E-2,-1.240160018E-1,-9.575000033E-3,1.304881712E-1
5.344199261E0,3.943999857E-2,-1.240160018E-1,-9.575000033E-3,1.304881712E-1
5.348143184E0,3.943999857E-2,-1.240160018E-1,-9.575000033E-3,1.304881712E-1
5.352087184E0,3.943999857E-2,-1.240160018E-1,-9.575000033E-3,1.304881712E-1
5.356031164E0,3.943999857E-2,-1.240160018E-1,-9.575000033E-3,1.304881712E-1
5.359975241E0,1.210339963E-1,-1.501789987E-1,7.174900174E-2,2.057932923E-1
5.363918625E0,1.210339963E-1,-1.501789987E-1,7.174900174E-2,2.057932923E-1
5.367861924E0,1.210339963E-1,-1.501789987E-1,7.174900174E-2,2.057932923E-1
5.371805616E0,1.210339963E-1,-1.501789987E-1,7.174900174E-2,2.057932923E-1
5.375749385E0,1.210339963E-1,-1.501789987E-1,7.174900174E-2,2.057932923E-1
5.379692433E0,1.194700040E-2,-9.462700039E-2,-1.329530030E-1,1.636261013E-1
5.383636049E0,1.194700040E-2,-9.462700039E-2,-1.329530030E-1,1.636261013E-1
5.387579510E0,1.194700040E-2,-9.462700039E-2,-1.329530030E-1,1.636261013E-1
5.391522813E0,1.194700040E-2,-9.462700039E-2,-1.329530030E-1,1.636261013E-1
5.395466198E0,1.194700040E-2,-9.462700039E-2,-1.329530030E-1,1.636261013E-1
5.399409890E0,-5.645800009E-2,-5.267800018E-2,-6.526800245E-2,1.011058338E-1
5.403353885E0,-5.645800009E-2,-5.267800018E-2,-6.526800245E-2,1.011058338E-1
5.407297654E0,-5.645800009E-2,-5.267800018E-2,-6.526800245E-2,1.011058338E-1
5.411241347E0,-5.645800009E-2,-5.267800018E-2,-6.526800245E-2,1.011058338E-1
5.415185270E0,-5.645800009E-2,-5.267800018E-2,-6.526800245E-2,1.011058338E-1
5.419128423E0,-2.989500016E-2,-3.789199889E-2,-1.202280000E-1,1.295541840E-1
5.423072039E0,-2.989500016E-2,-3.789199889E-2,-1.202280000E-1,1.295541840E-1
5.427015516E0,-2.989500016E-2,-3.789199889E-2,-1.202280000E-1,1.295541840E-1
5.430959132E0,-2.989500016E-2,-3.789199889E-2,-1.202280000E-1,1.295541840E-1
5.434902901E0,-2.989500016E-2,-3.789199889E-2,-1.202280000E-1,1.295541840E-1
5.438846915E0,-1.719100028E-2,4.120000172E-3,-1.752039939E-1,1.760935671E-1
5.442790915E0,-1.719100028E-2,4.120000172E-3,-1.752039939E-1,1.760935671E-1
5.446734838E0,-1.719100028E-2,4.120000172E-3,-1.752039939E-1,1.760935671E-1
5.450678015E0,-1.719100028E-2,4.120000172E-3,-1.752039939E-1,1.760935671E-1
5.454621092E0,-1.719100028E-2,4.120000172E-3,-1.752039939E-1,1.760935671E-1
5.458564092E0,9.087000042E-3,-3.570900112E-2,-2.028989941E-1,2.062176232E-1
5.462507232E0,9.087000042E-3,-3.570900112E-2,-2.028989941E-1,2.062176232E-1
5.466450232E0,9.087000042E-3,-3.570900112E-2,-2.028989941E-1,2.062176232E-1
5.470393386E0,9.087000042E-3,-3.570900112E-2,-2.028989941E-1,2.062176232E-1
5.474336766E0,9.087000042E-3,-3.570900112E-2,-2.028989941E-1,2.062176232E-1
5.478280074E0,2.118000016E-2,-4.835399985E-2,-1.761409938E-1,1.838813515E-1
5.482223228E0,2.118000016E-2,-4.835399985E-2,-1.761409938E-1,1.838813515E-1
5.486166223E0,2.118000016E-2,-4.835399985E-2,-1.761409938E-1,1.838813515E-1
5.490108761E0,2.118000016E-2,-4.835399985E-2,-1.761409938E-1,1.838813515E-1
5.494051838E0,2.118000016E-2,-4.835399985E-2,-1.761409938E-1,1.838813515E-1
5.497995174E0,7.336600125E-2,-1.289220005E-1,-4.055299982E-2,1.537790563E-1
5.501937943E0,7.336600125E-2,-1.289220005E-1,-4.055299982E-2,1.537790563E-1
5.505880097E0,7.336600125E-2,-1.289220005E-1,-4.055299982E-2,1.537790563E-1
5.509822875E0,7.336600125E-2,-1.289220005E-1,-4.055299982E-2,1.537790563E-1
5.513765337E0,7.336600125E-2,-1.289220005E-1,-4.055299982E-2,1.537790563E-1
5.517708491E0,9.808299690E-2,-8.664800227E-2,-1.093849987E-1,1.705673724E-1
5.521652116E0,9.808299690E-2,-8.664800227E-2,-1.093849987E-1,1.705673724E-1
5.525595270E0,9.808299690E-2,-8.664800227E-2,-1.093849987E-1,1.705673724E-1
5.529539193E0,9.808299690E-2,-8.664800227E-2,-1.093849987E-1,1.705673724E-1
5.533482866E0,9.808299690E-2,-8.664800227E-2,-1.093849987E-1,1.705673724E-1
5.537426328E0,6.882999837E-2,-7.134699821E-2,-2.055090070E-1,2.281708018E-1
5.541369713E0,6.882999837E-2,-7.134699821E-2,-2.055090070E-1,2.281708018E-1
5.545313121E0,6.882999837E-2,-7.134699821E-2,-2.055090070E-1,2.281708018E-1
5.549284793E0,6.882999837E-2,-7.134699821E-2,-2.055090070E-1,2.281708018E-1
5.553256430E0,6.882999837E-2,-7.134699821E-2,-2.055090070E-1,2.281708018E-1
5.557143174E0,1.274599973E-2,-8.304200321E-2,-1.246230006E-1,1.502974620E-1
5.561086559E0,1.274599973E-2,-8.304200321E-2,-1.246230006E-1,1.502974620E-1
5.565029636E0,1.274599973E-2,-8.304200321E-2,-1.246230006E-1,1.502974620E-1
5.568973020E0,1.274599973E-2,-8.304200321E-2,-1.246230006E-1,1.502974620E-1
5.572916405E0,1.274599973E-2,-8.304200321E-2,-1.246230006E-1,1.502974620E-1
5.576859251E0,1.274599973E-2,-8.304200321E-2,-1.246230006E-1,1.502974620E-1
5.580802313E0,1.140500046E-2,-2.671200037E-2,-1.644599997E-2,3.337777575E-2
5.584745621E0,1.140500046E-2,-2.671200037E-2,-1.644599997E-2,3.337777575E-2
5.588688698E0,1.140500046E-2,-2.671200037E-2,-1.644599997E-2,3.337777575E-2
5.592631549E0,1.140500046E-2,-2.671200037E-2,-1.644599997E-2,3.337777575E-2
5.596574626E0,1.140500046E-2,-2.671200037E-2,-1.644599997E-2,3.337777575E-2
5.600518010E0,-4.408499971E-2,1.561100036E-2,-3.068399988E-2,5.593476898E-2
5.604461938E0,-4.408499971E-2,1.561100036E-2,-3.068399988E-2,5.593476898E-2
5.608405323E0,-4.408499971E-2,1.561100036E-2,-3.068399988E-2,5.593476898E-2
5.612348785E0,-4.408499971E-2,1.561100036E-2,-3.068399988E-2,5.593476898E-2
5.616292410E0,-4.408499971E-2,1.561100036E-2,-3.068399988E-2,5.593476898E-2
5.620235795E0,-1.129520014E-1,-3.768600151E-2,-1.673839986E-1,2.054161443E-1
5.624179256E0,-1.129520014E-1,-3.768600151E-2,-1.673839986E-1,2.054161443E-1
5.628122632E0,-1.129520014E-1,-3.768600151E-2,-1.673839986E-1,2.054161443E-1
5.632065940E0,-1.129520014E-1,-3.768600151E-2,-1.673839986E-1,2.054161443E-1
5.636009324E0,-1.129520014E-1,-3.768600151E-2,-1.673839986E-1,2.054161443E-1
5.639952694E0,1.452340037E-1,-1.728689969E-1,-1.814260036E-1,2.896411584E-1
5.643895463E0,1.452340037E-1,-1.728689969E-1,-1.814260036E-1,2.896411584E-1
5.647838232E0,1.452340037E-1,-1.728689969E-1,-1.814260036E-1,2.896411584E-1
5.651781391E0,1.452340037E-1,-1.728689969E-1,-1.814260036E-1,2.896411584E-1
5.655724468E0,1.989080012E-1,-1.175120026E-1,-1.137119979E-1,2.574954022E-1
5.659667853E0,1.989080012E-1,-1.175120026E-1,-1.137119979E-1,2.574954022E-1
5.663611160E0,1.989080012E-1,-1.175120026E-1,-1.137119979E-1,2.574954022E-1
5.667554237E0,1.989080012E-1,-1.175120026E-1,-1.137119979E-1,2.574954022E-1
5.671497930E0,1.989080012E-1,-1.175120026E-1,-1.137119979E-1,2.574954022E-1
5.675441093E0,1.989080012E-1,-1.175120026E-1,-1.137119979E-1,2.574954022E-1
5.679385017E0,-7.436300069E-2,7.393900305E-2,-1.821680069E-1,2.101951826E-1
5.683329094E0,-7.436300069E-2,7.393900305E-2,-1.821680069E-1,2.101951826E-1
5.687273079E0,-7.436300069E-2,7.393900305E-2,-1.821680069E-1,2.101951826E-1
5.691216463E0,-7.436300069E-2,7.393900305E-2,-1.821680069E-1,2.101951826E-1
5.695160386E0,-7.436300069E-2,7.393900305E-2,-1.821680069E-1,2.101951826E-1
5.699104160E0,6.550999824E-3,3.366899863E-2,-2.096949965E-1,2.124817842E-1
5.703048160E0,6.550999824E-3,3.366899863E-2,-2.096949965E-1,2.124817842E-1
5.706991853E0,6.550999824E-3,3.366899863E-2,-2.096949965E-1,2.124817842E-1
5.710934627E0,6.550999824E-3,3.366899863E-2,-2.096949965E-1,2.124817842E-1
5.714878012E0,6.550999824E-3,3.366899863E-2,-2.096949965E-1,2.124817842E-1
5.718821089E0,-8.950500190E-2,-6.879999768E-3,-2.234909981E-1,2.408458138E-1
5.722764113E0,-8.950500190E-2,-6.879999768E-3,-2.234909981E-1,2.408458138E-1
5.726707497E0,-8.950500190E-2,-6.879999768E-3,-2.234909981E-1,2.408458138E-1
5.730650574E0,-8.950500190E-2,-6.879999768E-3,-2.234909981E-1,2.408458138E-1
5.734594031E0,-8.950500190E-2,-6.879999768E-3,-2.234909981E-1,2.408458138E-1
5.738537646E0,8.692400157E-2,-1.294469982E-1,-1.282110065E-1,2.018672078E-1
5.742481031E0,8.692400157E-2,-1.294469982E-1,-1.282110065E-1,2.018672078E-1
5.746424439E0,8.692400157E-2,-1.294469982E-1,-1.282110065E-1,2.018672078E-1
5.750368747E0,8.692400157E-2,-1.294469982E-1,-1.282110065E-1,2.018672078E-1
5.754312439E0,8.692400157E-2,-1.294469982E-1,-1.282110065E-1,2.018672078E-1
5.758256151E0,1.406850070E-1,-1.567350030E-1,-1.146359965E-1,2.397906254E-1
5.762199612E0,1.406850070E-1,-1.567350030E-1,-1.146359965E-1,2.397906254E-1
5.766142689E0,1.406850070E-1,-1.567350030E-1,-1.146359965E-1,2.397906254E-1
5.770085997E0,1.406850070E-1,-1.567350030E-1,-1.146359965E-1,2.397906254E-1
5.774029689E0,1.406850070E-1,-1.567350030E-1,-1.146359965E-1,2.397906254E-1
5.777973074E0,4.451600090E-2,-1.022439972E-1,-1.283330023E-1,1.700143193E-1
5.781916151E0,4.451600090E-2,-1.022439972E-1,-1.283330023E-1,1.700143193E-1
5.785859305E0,4.451600090E-2,-1.022439972E-1,-1.283330023E-1,1.700143193E-1
5.789802920E0,4.451600090E-2,-1.022439972E-1,-1.283330023E-1,1.700143193E-1
5.793746305E0,4.451600090E-2,-1.022439972E-1,-1.283330023E-1,1.700143193E-1
5.797689689E0,1.633399911E-2,-7.489199936E-2,-3.311400115E-2,8.349939023E-2
5.801633151E0,1.633399911E-2,-7.489199936E-2,-3.311400115E-2,8.349939023E-2
5.805576458E0,1.633399911E-2,-7.489199936E-2,-3.311400115E-2,8.349939023E-2
5.809520459E0,1.633399911E-2,-7.489199936E-2,-3.311400115E-2,8.349939023E-2
5.813463612E0,1.633399911E-2,-7.489199936E-2,-3.311400115E-2,8.349939023E-2
